,price,manufacturer,model,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,is_Turbo
9236,7527,NISSAN,Note,2008,Sedan,No,Petrol,1.5,113111,4.0,Automatic,Front,4,Left wheel,Grey,4,No
9237,4234,VOLKSWAGEN,Jetta,2002,Sedan,No,CNG,2.0,0,6.0,Manual,Front,4,Left wheel,Blue,6,No
9238,10000,HONDA,Fred,2012,Minivan,No,Petrol,1.5,145000,4.0,Automatic,Front,4,Right-hand drive,Silver,4,No
9239,10192,LEXUS,ES 350,2015,Sedan,Yes,Hybrid,2.5,40386,4.0,Automatic,Front,4,Left wheel,White,12,No
9240,2666,BMW,335,2012,Coupe,Yes,Petrol,3.0,92141,6.0,Automatic,Rear,2,Left wheel,White,12,No
9241,65817,HONDA,Civic,2019,Sedan,Yes,Petrol,1.5,14542,4.0,Automatic,Front,4,Left wheel,Blue,4,No
9242,18503,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,150000,6.0,Tiptronic,Front,4,Left wheel,Grey,8,No
9243,20698,TOYOTA,Prius s,2013,Hatchback,Yes,Hybrid,1.8,100000,4.0,Variator,Front,4,Right-hand drive,Silver,9,No
9244,35617,CHEVROLET,Impala,2017,Sedan,Yes,Petrol,2.5,56486,4.0,Automatic,Front,4,Left wheel,Golden,4,No
9245,28909,HYUNDAI,Elantra,2017,Sedan,Yes,Diesel,1.6,98000,4.0,Automatic,Front,4,Left wheel,White,4,No
9246,47217,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,149476,4.0,Automatic,Front,4,Left wheel,Grey,4,No
9247,6899,PEUGEOT,307,2003,Hatchback,No,Petrol,1.6,84000,4.0,Automatic,Front,4,Right-hand drive,Blue,6,No
9248,17249,VOLKSWAGEN,Passat,2014,Sedan,Yes,Petrol,1.8,52000,4.0,Tiptronic,Front,4,Left wheel,Black,12,Yes
9249,19384,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,127983,4.0,Automatic,Front,4,Left wheel,Grey,4,No
9250,3450,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,224349,4.0,Automatic,Front,4,Left wheel,Grey,0,No
9251,16778,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,41279,4.0,Automatic,Front,4,Left wheel,White,4,No
9252,21012,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.8,165000,4.0,Automatic,Front,4,Left wheel,Black,12,No
9253,862,FORD,Fusion,2014,Sedan,Yes,Hybrid,2.0,186048,4.0,Automatic,Front,4,Left wheel,Black,0,No
9254,15486,HONDA,FIT,2016,Hatchback,Yes,Petrol,1.3,66890,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9255,18817,VOLKSWAGEN,Touran,2008,Minivan,No,Diesel,2.0,154000,4.0,Automatic,Front,4,Left wheel,Silver,10,Yes
9256,21395,HYUNDAI,H1,2012,Universal,Yes,Diesel,2.5,216000,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9257,11290,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,257646,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9258,4704,OPEL,Corsa,1997,Hatchback,No,CNG,1.4,0,4.0,Manual,Front,4,Left wheel,Purple,2,No
9259,1490,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,1.4,167317,4.0,Automatic,Front,4,Left wheel,Red,12,No
9260,48867,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,52782,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9261,6586,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,112123,4.0,Automatic,Front,4,Left wheel,Silver,0,No
9262,6743,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,134000,2.0,Variator,Front,4,Right-hand drive,Yellow,6,No
9263,18760,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,245705,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9264,14740,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,50534,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9265,21796,FORD,Escape SE,2017,Jeep,Yes,Petrol,1.5,41092,4.0,Automatic,4x4,4,Left wheel,Grey,8,Yes
9266,26804,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.0,52326,4.0,Automatic,Front,4,Left wheel,Grey,4,No
9267,19601,MERCEDES-BENZ,ML 350,2006,Jeep,Yes,Petrol,3.5,180000,6.0,Tiptronic,4x4,4,Left wheel,Black,10,No
9268,15367,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,93000,4.0,Automatic,Front,4,Left wheel,Silver,12,No
9269,13172,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,90532,4.0,Automatic,Front,4,Left wheel,White,12,No
9270,3136,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379,4.0,Automatic,Front,4,Left wheel,White,12,No
9271,1882,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.5,142426,4.0,Automatic,Front,4,Left wheel,White,12,No
9272,15681,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,41600,4.0,Tiptronic,Front,4,Left wheel,Grey,8,No
9273,1490,LEXUS,GX 470,2013,Jeep,Yes,Petrol,4.6,154115,8.0,Automatic,4x4,4,Left wheel,Black,0,No
9274,18189,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,17000,4.0,Automatic,Front,4,Left wheel,Grey,0,No
9275,3763,VOLKSWAGEN,Golf,1997,Hatchback,No,CNG,2.0,25000,4.0,Manual,Front,4,Left wheel,Grey,2,No
9276,59338,HYUNDAI,Tucson,2017,Jeep,Yes,Petrol,1.6,35477,4.0,Automatic,Front,4,Left wheel,White,4,No
9277,21768,SSANGYONG,Korando,2011,Jeep,Yes,Diesel,2.0,119315,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9278,24148,KIA,Optima,2014,Sedan,No,Hybrid,2.4,66000,6.0,Tiptronic,Front,4,Left wheel,White,12,No
9279,6899,SUZUKI,Grand Vitara,2000,Jeep,Yes,CNG,2.5,348800,6.0,Automatic,Rear,4,Left wheel,White,2,No
9280,6899,VOLKSWAGEN,UP,2013,Hatchback,No,Petrol,1.0,44333,4.0,Automatic,Front,2,Right-hand drive,Black,6,No
9281,28532,SSANGYONG,Korando,2015,Jeep,Yes,Diesel,2.0,145572,4.0,Automatic,Front,4,Left wheel,Black,4,No
9282,27921,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,184700,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9283,6272,CHEVROLET,Spark,2012,Hatchback,Yes,Petrol,1.0,75407,4.0,Automatic,Front,4,Left wheel,Black,4,No
9284,3763,DAEWOO,Gentra,2009,Sedan,Yes,Petrol,1.6,91930,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9285,18189,FORD,Fiesta,2017,Hatchback,No,Petrol,1.6,53000,4.0,Automatic,Front,4,Left wheel,Black,6,No
9286,32772,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,50877,4.0,Automatic,Front,4,Left wheel,Black,4,No
9287,10976,TOYOTA,Vitz,2007,Sedan,No,Petrol,1.3,145000,4.0,Automatic,Front,4,Left wheel,Silver,2,No
9288,17876,VOLKSWAGEN,Jetta,2015,Sedan,No,Petrol,2.0,49656,4.0,Tiptronic,Front,4,Left wheel,Silver,10,Yes
9289,15681,MERCEDES-BENZ,Sprinter,2005,Microbus,No,Diesel,2.2,500000,4.0,Tiptronic,Rear,4,Left wheel,Red,1,Yes
9290,23521,TOYOTA,Camry se,2013,Sedan,Yes,Petrol,2.5,145000,4.0,Tiptronic,Front,4,Left wheel,Grey,8,No
9291,5802,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800,6.0,Automatic,Rear,4,Left wheel,Grey,12,No
9292,27284,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,80000,4.0,Tiptronic,Front,4,Left wheel,Grey,12,No
9293,13589,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,162911,4.0,Automatic,Front,4,Left wheel,White,4,No
9294,6429,BMW,X5,2009,Jeep,Yes,Diesel,3.0,262072,6.0,Automatic,4x4,4,Left wheel,Grey,0,No
9295,13799,CHEVROLET,Captiva,2011,Jeep,Yes,Diesel,2.2,148076,4.0,Automatic,Front,4,Left wheel,Black,4,No
9296,15524,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,124000,4.0,Tiptronic,Front,4,Left wheel,Grey,8,No
9297,13799,FORD,Transit Connect,2012,Goods wagon,No,Diesel,1.8,143560,4.0,Manual,Front,4,Right-hand drive,White,2,Yes
9298,8781,KIA,Optima,2012,Sedan,Yes,Petrol,2.0,46208,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9299,62095,TOYOTA,Avalon,2018,Sedan,Yes,Hybrid,3.0,80000,8.0,Variator,Front,4,Left wheel,Grey,10,No
9300,3763,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912,4.0,Automatic,Front,4,Left wheel,White,12,No
9301,8006,HYUNDAI,Sonata,2010,Sedan,Yes,LPG,2.0,66760,4.0,Automatic,Front,4,Left wheel,Black,4,No
9302,1960,TOYOTA,Yaris,2019,Sedan,Yes,Petrol,1.5,0,4.0,Automatic,Front,4,Left wheel,White,12,No
9303,8781,KIA,Optima,2012,Sedan,Yes,Petrol,2.0,46208,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9304,18189,VOLKSWAGEN,CC,2013,Sedan,Yes,Petrol,2.0,134400,4.0,Tiptronic,Front,4,Left wheel,White,12,No
9305,2038,HYUNDAI,Santa FE,2012,Jeep,Yes,Petrol,3.5,258493,6.0,Automatic,4x4,4,Left wheel,Silver,12,No
9306,13328,MERCEDES-BENZ,ML 350,2004,Jeep,Yes,CNG,3.7,136000,6.0,Tiptronic,4x4,4,Left wheel,White,8,No
9307,7840,NISSAN,Tiida,2006,Hatchback,No,Petrol,1.5,143000,4.0,Automatic,Front,4,Right-hand drive,Black,0,No
9308,8467,BMW,525,1997,Sedan,Yes,LPG,2.5,111111,6.0,Tiptronic,Rear,4,Left wheel,Silver,4,No
9309,7840,MITSUBISHI,Colt,2006,Hatchback,No,Petrol,1.3,235000,4.0,Tiptronic,Front,4,Left wheel,Black,4,Yes
9310,31047,HYUNDAI,Veloster,2019,Hatchback,No,Petrol,2.0,12000,4.0,Tiptronic,Front,4,Left wheel,White,12,No
9311,4000,SUBARU,Forester,2003,Goods wagon,No,Petrol,2.5,1000,6.0,Tiptronic,4x4,4,Left wheel,White,4,No
9312,26500,HYUNDAI,Tucson SE,2017,Jeep,Yes,Petrol,2.0,46932,4.0,Automatic,Front,4,Left wheel,Black,10,No
9313,6586,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2.0,74588,4.0,Automatic,Front,4,Left wheel,White,4,No
9314,17249,TOYOTA,Prius C,2013,Hatchback,Yes,Hybrid,1.5,90000,4.0,Automatic,Front,4,Left wheel,Blue,12,No
9315,26149,SSANGYONG,Korando,2016,Jeep,Yes,Diesel,2.2,105344,4.0,Automatic,Front,4,Left wheel,White,4,No
9316,9408,HONDA,FIT,2014,Hatchback,No,Hybrid,1.3,139000,4.0,Automatic,Front,4,Right-hand drive,Silver,2,No
9317,5175,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,537500,4.0,Automatic,Front,4,Left wheel,Orange,4,No
9318,40142,MERCEDES-BENZ,Viano,2010,Minivan,Yes,Diesel,2.2,177000,4.0,Tiptronic,Rear,4,Left wheel,Silver,8,Yes
9319,36774,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2.2,92825,4.0,Automatic,Front,4,Left wheel,Grey,4,No
9320,40064,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,48536,4.0,Automatic,Front,4,Left wheel,White,4,No
9321,11290,HONDA,FIT,2014,Hatchback,No,Hybrid,1.5,60000,4.0,Automatic,Front,4,Right-hand drive,Silver,4,No
9322,18817,INFINITI,QX56,2006,Jeep,Yes,Petrol,5.6,219200,8.0,Automatic,4x4,5,Left wheel,Silver,16,No
9323,13172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,5.5,325811,8.0,Automatic,4x4,4,Left wheel,Black,12,No
9324,3450,SUBARU,Outback,2019,Jeep,Yes,Petrol,2.5,15480,4.0,Automatic,4x4,4,Left wheel,White,12,No
9325,6115,OPEL,Vectra,2000,Sedan,No,Petrol,1.8,240000,4.0,Manual,Front,4,Left wheel,Black,6,No
9326,8900,MITSUBISHI,Airtrek,2001,Jeep,Yes,CNG,2.0,190000,4.0,Tiptronic,Front,4,Left wheel,Grey,4,No
9327,4391,FIAT,500,2013,Jeep,Yes,Petrol,1.4,107054,4.0,Automatic,Front,4,Left wheel,Black,12,No
9328,25089,HONDA,Cr-v,2012,Jeep,No,LPG,2.4,87792,4.0,Automatic,Front,4,Left wheel,Brown,12,No
9329,2744,SUBARU,XV,2013,Jeep,Yes,Petrol,2.0,108259,4.0,Automatic,4x4,4,Left wheel,Grey,0,No
9330,6272,VOLKSWAGEN,Passat,2000,Sedan,Yes,Petrol,2.8,250000,6.0,Tiptronic,Front,4,Left wheel,Silver,6,No
9331,5645,VOLKSWAGEN,Golf,1997,Hatchback,No,Petrol,1.4,220000,4.0,Manual,Front,4,Left wheel,Black,2,No
9332,25716,BMW,X5,2016,Jeep,Yes,Petrol,3.0,0,6.0,Automatic,4x4,4,Left wheel,Grey,12,No
9333,941,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,226094,6.0,Automatic,4x4,4,Left wheel,White,12,No
9334,32302,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,5.5,101424,8.0,Automatic,4x4,4,Left wheel,Grey,12,No
9335,43905,BMW,535,2015,Sedan,Yes,Petrol,3.0,7800,6.0,Tiptronic,Rear,4,Left wheel,White,16,Yes
9336,65858,MERCEDES-BENZ,Vito,2014,Minivan,Yes,Diesel,2.2,120000,6.0,Manual,Rear,4,Left wheel,Black,4,No
9337,38574,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Petrol,3.5,143000,6.0,Tiptronic,4x4,4,Left wheel,Grey,11,No
9338,42337,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Petrol,3.5,150000,6.0,Tiptronic,Rear,4,Left wheel,Black,12,No
9339,10192,KIA,Ceed,2007,Hatchback,Yes,Diesel,1.6,1000,1.0,Manual,Front,4,Left wheel,Grey,4,No
9340,7527,CHEVROLET,Camaro,2011,Coupe,Yes,Petrol,3.6,168350,6.0,Automatic,Rear,2,Left wheel,Red,12,No
9341,16568,HYUNDAI,Elantra,2015,Sedan,Yes,Diesel,1.6,100535,4.0,Automatic,Front,4,Left wheel,White,4,No
9342,53580,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.2,143470,4.0,Automatic,Front,4,Left wheel,White,4,No
9343,5959,TOYOTA,RAV 4,2012,Jeep,Yes,Petrol,2.5,159901,4.0,Automatic,Front,4,Left wheel,Brown,12,No
9344,34497,MERCEDES-BENZ,C 300,2014,Sedan,Yes,Petrol,3.5,100358,6.0,Tiptronic,4x4,4,Left wheel,Grey,12,No
9345,9408,BMW,225,1999,Sedan,Yes,Petrol,2.5,250000,8.0,Tiptronic,Rear,4,Left wheel,Black,6,No
9346,1803,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,258909,4.0,Automatic,Front,4,Left wheel,White,12,No
9347,17719,HYUNDAI,H1,2012,Minivan,Yes,Diesel,2.5,52600,4.0,Automatic,Front,4,Left wheel,White,4,No
9348,8006,HYUNDAI,I30,2008,Hatchback,Yes,Diesel,1.6,62444,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9349,11917,FORD,Transit,2000,Microbus,No,CNG,2.3,300000,4.0,Manual,Rear,4,Left wheel,Yellow,0,No
9350,15367,NISSAN,Juke,2012,Jeep,Yes,Petrol,1.6,139200,4.0,Tiptronic,Front,4,Left wheel,Black,12,Yes
9351,20385,BUICK,Encore,2015,Jeep,Yes,Petrol,1.4,58000,4.0,Automatic,Front,4,Left wheel,White,10,No
9352,42933,TOYOTA,Aqua,2017,Hatchback,Yes,Petrol,1.5,50909,4.0,Automatic,Front,4,Left wheel,Black,4,No
9353,18817,HONDA,FIT,2016,Hatchback,No,Petrol,1.5,49600,4.0,Automatic,Front,4,Left wheel,White,6,No
9354,9408,TOYOTA,VOXY,2003,Minivan,No,CNG,2.0,200000,4.0,Automatic,4x4,5,Right-hand drive,White,2,No
9355,15988,TOYOTA,Aqua,2013,Universal,Yes,Hybrid,1.5,88777,4.0,Automatic,Front,4,Left wheel,Yellow,4,No
9356,37984,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,2.0,101200,4.0,Automatic,Front,4,Left wheel,Grey,4,No
9357,25089,MERCEDES-BENZ,Sprinter,2009,Microbus,No,Diesel,2.2,327000,4.0,Manual,Rear,4,Left wheel,White,2,Yes
9358,26657,TOYOTA,Camry SE,2014,Sedan,Yes,Petrol,2.5,128320,4.0,Tiptronic,Front,4,Left wheel,Silver,10,No
9359,14113,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,95520,4.0,Variator,Front,4,Left wheel,Red,0,No
9360,23521,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,147845,4.0,Automatic,Front,4,Left wheel,Grey,8,No
9361,13322,CHEVROLET,Spark,2018,Hatchback,Yes,Petrol,1.0,62499,4.0,Automatic,Front,4,Left wheel,White,4,No
9362,13454,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,93281,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9363,1725,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,226198,6.0,Automatic,4x4,4,Left wheel,Green,12,No
9364,45473,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,25000,4.0,Tiptronic,Front,4,Left wheel,Silver,12,Yes
9365,30351,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.0,149038,4.0,Automatic,Front,4,Left wheel,White,4,No
9366,43416,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.2,137986,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9367,11726,HONDA,FIT,2015,Hatchback,Yes,Hybrid,1.5,102528,4.0,Automatic,Front,4,Left wheel,Black,4,No
9368,19444,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,137000,4.0,Variator,Front,4,Left wheel,White,12,No
9369,28225,MERCEDES-BENZ,C 220,2010,Sedan,Yes,Diesel,2.2,0,4.0,Tiptronic,Rear,4,Left wheel,Black,6,Yes
9370,25716,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2.0,45500,4.0,Tiptronic,Front,4,Left wheel,Black,12,No
9371,10349,MERCEDES-BENZ,E 320,2001,Sedan,Yes,CNG,3.2,0,6.0,Tiptronic,Rear,4,Left wheel,Grey,8,No
9372,19000,HYUNDAI,Elantra,2013,Hatchback,Yes,Petrol,1.8,95000,4.0,Tiptronic,Front,4,Left wheel,Grey,6,No
9373,12544,VOLKSWAGEN,Jetta,2013,Sedan,No,Petrol,2.0,112000,4.0,Manual,Front,4,Left wheel,Grey,10,No
9374,36065,LEXUS,RX 350,2009,Jeep,Yes,Petrol,3.5,155200,6.0,Tiptronic,4x4,4,Left wheel,Brown,12,No
9375,1725,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,4.6,180659,8.0,Automatic,4x4,4,Left wheel,Black,12,No
9376,36899,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,110169,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9377,7213,MITSUBISHI,Mirage,2012,Hatchback,No,Petrol,1.0,111111,3.0,Automatic,Front,4,Right-hand drive,Golden,4,No
9378,15367,HYUNDAI,Elantra,2010,Sedan,No,Petrol,1.8,230400,4.0,Tiptronic,Front,4,Left wheel,Purple,0,No
9379,3450,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,35083,4.0,Automatic,Front,4,Left wheel,White,12,No
9380,16308,MERCEDES-BENZ,E 320,2003,Sedan,Yes,CNG,3.2,160986,6.0,Tiptronic,Rear,4,Left wheel,Black,12,No
9381,9565,LEXUS,CT 200h,2016,Hatchback,Yes,Hybrid,1.8,71904,4.0,Automatic,Front,4,Left wheel,White,0,No
9382,25089,VOLKSWAGEN,Passat,2014,Sedan,Yes,Petrol,1.8,68000,4.0,Tiptronic,Front,4,Left wheel,Carnelian red,12,Yes
9383,14113,FORD,Focus,2015,Sedan,No,Petrol,2.0,54000,4.0,Automatic,Front,4,Left wheel,Carnelian red,6,No
9384,14113,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,100000,4.0,Variator,Front,4,Right-hand drive,White,6,No
9385,10663,JEEP,Liberty,2003,Jeep,No,Petrol,3.7,216000,6.0,Automatic,4x4,4,Left wheel,Pink,2,No
9386,14740,TOYOTA,Camry,2007,Sedan,Yes,Hybrid,2.4,348800,4.0,Variator,Front,4,Left wheel,Grey,8,No
9387,6429,HONDA,Accord,2019,Sedan,Yes,Petrol,1.5,4088,4.0,Automatic,Front,4,Left wheel,Blue,12,No
9388,29094,SSANGYONG,REXTON,2012,Jeep,Yes,Diesel,2.0,78732,4.0,Automatic,Front,4,Left wheel,White,4,No
9389,19312,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2.0,199660,4.0,Automatic,Front,4,Left wheel,Grey,4,No
9390,44843,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,105743,4.0,Automatic,Front,4,Left wheel,White,4,No
9391,32744,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2.0,48294,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9392,11290,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,256355,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9393,4077,BMW,318,1995,Hatchback,No,Petrol,1.8,285000,4.0,Manual,Rear,2,Left wheel,Blue,1,No
9394,8467,NISSAN,Note,2007,Sedan,No,LPG,1.5,138000,4.0,Automatic,Front,4,Right-hand drive,Black,0,No
9395,11604,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,432435,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9396,14269,JAGUAR,F-pace,2017,Jeep,Yes,Diesel,2.0,50531,4.0,Automatic,4x4,4,Left wheel,Red,12,No
9397,42400,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,75300,4.0,Automatic,Front,4,Left wheel,Black,4,No
9398,11917,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,190000,4.0,Automatic,Front,4,Left wheel,Sky blue,8,No
9399,40142,BMW,X6,2008,Jeep,Yes,Petrol,3.5,139452,6.0,Tiptronic,4x4,4,Left wheel,Black,8,Yes
9400,7056,MITSUBISHI,Mirage,2014,Hatchback,No,Petrol,1.0,10000,4.0,Automatic,Front,4,Right-hand drive,White,4,No
9401,56450,BMW,428,2014,Coupe,Yes,Petrol,2.0,110000,4.0,Automatic,Rear,2,Left wheel,White,8,Yes
9402,23521,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,167680,4.0,Tiptronic,Front,4,Left wheel,Black,8,No
9403,15681,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,276546,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9404,17249,MITSUBISHI,Lancer,2009,Universal,No,Petrol,2.0,124000,4.0,Variator,Front,4,Left wheel,White,8,No
9405,16621,HYUNDAI,Elantra,2012,Sedan,No,Petrol,1.8,83000,4.0,Tiptronic,Front,4,Left wheel,Blue,8,No
9406,1700,CITROEN,C5,2001,Goods wagon,No,Petrol,2.0,255000,4.0,Manual,Front,4,Left wheel,Blue,4,No
9407,14113,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,0,4.0,Automatic,Front,4,Left wheel,Sky blue,4,No
9408,34108,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,97010,4.0,Automatic,Front,4,Left wheel,Grey,4,No
9409,54882,TOYOTA,4Runner,2011,Jeep,No,Petrol,4.0,137600,6.0,Automatic,4x4,4,Left wheel,Grey,12,No
9410,941,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,1.8,69248,4.0,Automatic,Front,4,Left wheel,Blue,12,No
9411,45473,TOYOTA,RAV 4,2017,Jeep,Yes,Petrol,2.5,17600,4.0,Automatic,4x4,4,Left wheel,Red,12,No
9412,12544,HYUNDAI,Sonata,2011,Sedan,No,Petrol,2.4,98000,4.0,Automatic,Front,4,Left wheel,Silver,8,No
9413,16766,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.8,59532,4.0,Automatic,Front,4,Left wheel,Grey,4,No
9414,10036,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,513137,4.0,Automatic,Front,4,Left wheel,Orange,4,No
9415,6272,HYUNDAI,Elantra,2009,Sedan,Yes,Diesel,1.6,53256,4.0,Automatic,Front,4,Left wheel,Blue,4,No
9416,15367,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,51274,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9417,16621,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,3.8,151977,4.0,Automatic,Front,4,Left wheel,Blue,4,No
9418,13485,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,30363,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9419,22947,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2.0,199356,4.0,Automatic,Front,4,Left wheel,White,4,No
9420,22580,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,166720,4.0,Automatic,Front,4,Left wheel,Silver,12,No
9421,15681,BMW,X5,2003,Jeep,Yes,Diesel,3.0,280000,6.0,Tiptronic,4x4,4,Left wheel,Grey,6,Yes
9422,3450,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626,4.0,Automatic,Front,4,Left wheel,Black,12,No
9423,9722,MERCEDES-BENZ,C 240,2001,Sedan,Yes,Petrol,2.6,20017,6.0,Tiptronic,Rear,4,Left wheel,Black,10,No
9424,3293,CHEVROLET,Impala,2012,Sedan,Yes,Petrol,3.6,128195,6.0,Automatic,Front,4,Left wheel,Black,12,No
9425,13799,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,96000,4.0,Automatic,Front,4,Right-hand drive,Silver,8,No
9426,14113,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,123270,4.0,Automatic,Front,4,Left wheel,Black,12,No
9427,16838,NISSAN,March,2013,Hatchback,Yes,Petrol,1.2,59000,4.0,Automatic,Front,4,Left wheel,Black,4,No
9428,22580,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2.0,50930,4.0,Automatic,Rear,4,Left wheel,Black,12,No
9429,57526,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2.0,40950,4.0,Automatic,Front,4,Left wheel,Silver,4,No
9430,87027,MERCEDES-BENZ,CLS 55 AMG,2019,Coupe,Yes,Petrol,3.0,0,6.0,Automatic,4x4,4,Left wheel,Black,12,No
9431,20385,NISSAN,Juke,2013,Hatchback,No,Petrol,1.6,62000,4.0,Automatic,Front,4,Left wheel,Blue,10,No
9432,6586,TOYOTA,Vitz,2010,Hatchback,No,Petrol,1.0,39000,4.0,Automatic,Front,4,Right-hand drive,Black,10,No
9433,18503,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,141000,4.0,Automatic,Front,4,Left wheel,Grey,0,No
